TIMESTAMP,RECORD,DCS_Model,DCS_Serial,DCS_ABSSpd_Avg,DCS_Direction_Avg,DCS_NorthCur_Avg,DCS_EastCur_Avg,DCS_Heading_Avg,DCS_TiltX_Avg,DCS_TiltY_Avg,DCS_SPstd_Avg,DCS_SigStrength_Avg,DCS_PingCnt_Avg,DCS_AbsTilt_Avg,DCS_MaxTilt_Avg,DCS_StdTilt_Avg
2018-11-30 16:00:00,83724,420,720,30.45316,130.7736,-19.19567,23.00358,146.1509,16.96671,-8.521401,5.086371,-23.50943,100,18.98553,19.86773,0.5236601
2018-11-30 16:10:00,83725,420,720,29.45031,122.9422,-16.02932,24.70321,135.2181,14.76385,7.889026,4.513154,-23.62768,100,16.81904,17.33972,0.4388562
2018-11-30 16:20:00,83726,420,720,30.20709,121.6672,-15.88028,25.68718,139.2527,14.91558,8.290016,4.585215,-22.76366,100,17.07165,18.3236,0.8808873
2018-11-30 16:30:00,83727,420,720,25.61824,120.0462,-12.87789,22.00407,141.1992,14.93959,0.4190068,4.584783,-23.08454,100,16.98525,17.3039,0.2047702
2018-11-30 16:40:00,83728,420,720,19.38849,98.59293,-3.942434,18.34615,120.1242,10.49989,1.147285,2.42329,-9.438874,37.89614,57.23742,12.90642,5.930217
2018-11-30 16:50:00,83729,420,720,18.78679,82.42829,2.368621,18.45651,104.514,7.028047,1.467252,62425.81,-9.418391,37.73716,55.40419,9.044765,3.742808
2018-11-30 17:00:00,83730,420,720,15.96674,85.13932,1.082449,15.75662,107.3577,8.151031,0.9426903,2.655696,-10.2008,37.16012,56.15492,10.2928,4.518123
2018-11-30 17:10:00,83731,420,720,12.0313,33.88309,8.771133,7.23549,180.7406,5.320136,-5,0.5148865,4.458627,-30.63004,100,5.521563,6.085827
2018-11-30 17:20:00,83732,420,720,5.657672,68.29215,2.038733,4.536879,99.94109,4.534298,0.1280835,4.422415,-27.68857,100,4.921417,5.475152,0.3846011
2018-11-30 17:30:00,83733,420,720,2.505578,199.8673,1.426637,0.4325009,144.2785,4.73954,0.5698345,2.472807,-12.56685,35.22711,52.9765,5.297156,2.620717
2018-11-30 17:40:00,83734,420,720,1.839904,178.8162,-1.785532,0.2219707,169.8288,4.562837,-2.008192,2.47455,-13.42295,35.12574,52.55522,5.300739,3.199438
2018-11-30 17:50:00,83735,420,720,6.33442,223.9241,-4.733331,-4.171742,209.5978,5.568235,-2.126493,6.506693,-30.12571,100,5.969002,6.18973,0.1497937
2018-11-30 18:00:00,83736,420,720,10.73033,234.0731,-6.21793,-8.670664,202.7847,6.783351,-2.417399,6.493584,-30.43378,100,7.200487,7.398541,0.1188414
2018-11-30 18:10:00,83737,420,720,10.95354,226.1143,-7.607617,-7.585113,204.4682,9.488803,-2.836844,6.335708,-34.33001,100,9.902314,10.09725,0.1456703
2018-11-30 18:20:00,83738,420,720,15.33893,217.7646,-12.09855,-9.386621,200.8408,13.4521,0.3062703,4.27284,-34.85204,100,13.95434,14.29431,0.1998439
2018-11-30 18:30:00,83739,420,720,21.35124,210.5431,-18.30661,-10.93083,208.658,16.37963,4.718645,4.022588,-33.24006,100,17.03001,17.55379,0.2742674
2018-11-30 18:40:00,83740,420,720,18.95151,214.1689,-15.74095,-10.53514,210.4687,15.50663,-4.423502,4.328377,-33.23763,100,16.11242,16.58493,0.3503194
2018-11-30 18:50:00,83741,420,720,19.79043,217.4916,-15.67357,-12.0141,215.5775,16.76715,-0.3975487,4.244563,-33.62975,100,17.80466,17.9974,0.1177679
2018-11-30 19:00:00,83742,420,720,20.85345,218.3732,-16.33331,-12.95148,216.5884,17.13674,-0.839716,4.71572,-33.54023,100,18.31217,18.59438,0.2067678
2018-11-30 19:10:00,83743,420,720,22.06215,212.2139,-18.66348,-11.68617,216.6825,17.5226,-0.03689814,4.337294,-31.31374,100,18.6096,19.2101,0.4282445
2018-11-30 19:20:00,83744,420,720,22.07092,214.9866,-18.08057,-12.65733,218.0195,18.38902,-0.1895359,4.645139,-31.04241,100,19.62068,19.99883,0.3087613
2018-11-30 19:30:00,83745,420,720,20.37636,215.8974,-16.52601,-11.85538,215.3944,18.78926,7.373812,4.43553,-30.82565,100,20.14642,20.82062,0.4208822
2018-11-30 19:40:00,83746,420,720,19.13845,205.2126,-17.145,-7.811333,215.0277,10.29639,-2.190654,-1.664248,-11.01997,34.49341,59.73192,20.20396,10.62839
2018-11-30 19:50:00,83747,420,720,21.75737,212.327,-18.24538,-11.61978,221.0513,18.21073,7.64928,4.779175,-29.04726,100,19.70682,20.19405,0.3671696
2018-11-30 20:00:00,83748,420,720,20.37737,209.9559,-17.49593,-10.29984,223.9595,17.22911,0.2432091,5.178178,-28.55612,100,18.56478,19.35739,0.6571828
2018-11-30 20:10:00,83749,420,720,21.52114,211.5975,-18.3252,-11.27691,223.0287,18.44259,0.5319707,5.054924,-27.7218,100,19.98561,20.19643,0.155319
2018-11-30 20:20:00,83750,420,720,21.71659,209.7252,-18.83237,-10.80963,217.3131,16.71918,-0.7713621,4.335559,-28.37775,100,17.96901,18.25112,0.1706512
2018-11-30 20:30:00,83751,420,720,20.76151,207.2013,-18.45798,-9.496865,219.2261,18.18295,-0.5392904,5.655976,-27.7999,100,19.53606,20.77655,0.7263748
2018-11-30 20:40:00,83752,420,720,22.83726,209.2903,-19.9231,-11.149,222.6309,18.27235,0.2013795,5.098446,-28.00127,100,19.71433,19.92622,0.1707615
2018-11-30 20:50:00,83753,420,720,18.73326,213.0261,-15.70436,-10.20568,215.8152,15.70832,0.4515254,4.23798,-29.72488,100,16.79823,17.04331,0.1716567
2018-11-30 21:00:00,83754,420,720,17.98826,220.0712,-13.73814,-11.60085,217.719,16.01974,-0.829277,4.336227,-30.73996,100,17.37429,17.71372,0.2503222
2018-11-30 21:10:00,83755,420,720,16.74745,209.6382,-14.56545,-8.237947,217.9138,15.8203,6.388936,4.010878,-28.58925,100,17.0348,17.43407,0.2565655
2018-11-30 21:20:00,83756,420,720,19.59943,216.4299,-15.74965,-11.66132,218.3984,9.87208,-3.487756,-0.9016945,-12.62136,35.30446,59.89096,18.54155,8.764479
2018-11-30 21:30:00,83757,420,720,21.0493,212.7491,-17.69994,-11.39115,219.1907,16.44017,0.3917229,4.714179,-29.85065,100,17.86481,18.19129,0.1964842
2018-11-30 21:40:00,83758,420,720,19.76357,212.6426,-16.63209,-10.67324,217.4906,16.02235,-0.9843109,4.451912,-31.05812,100,17.42504,18.22692,0.6862107
2018-11-30 21:50:00,83759,420,720,17.728,223.8306,-12.78115,-12.27975,215.5681,17.59504,-0.2984881,4.447414,-32.59805,100,18.99283,19.53848,0.4280969
2018-11-30 22:00:00,83760,420,720,18.89257,216.5539,-15.15996,-11.24222,216.4199,9.891088,-3.469543,2.251018,-12.61623,34.34447,59.87748,18.91738,9.175678
2018-11-30 22:10:00,83761,420,720,19.39383,207.9278,-17.14274,-8.947653,216.9437,17.51055,0.902163,4.596453,-29.90503,100,18.9434,19.26559,0.2382169
2018-11-30 22:20:00,83762,420,720,20.46788,216.2855,-16.46913,-12.1151,217.1081,17.59855,-8.033751,5.870534,-30.22084,100,19.29878,19.78631,0.4172489
2018-11-30 22:30:00,83763,420,720,20.95012,214.313,-17.31478,-11.77894,216.5224,16.95817,-7.43831,4.033533,-31.53803,100,18.47736,18.87799,0.2606283
2018-11-30 22:40:00,83764,420,720,19.32273,209.5476,-16.77232,-9.51827,215.2256,16.82036,-0.211437,4.419417,-30.9946,100,18.28576,18.61582,0.2727918
2018-11-30 22:50:00,83765,420,720,20.70799,211.6553,-17.58163,-10.83222,215.7374,15.79186,-6.490095,6.519725,-30.83057,100,17.04364,17.2887,0.1114961
2018-11-30 23:00:00,83766,420,720,18.61436,208.293,-16.37289,-8.827056,213.8761,16.09299,-0.0717721,6.002917,-30.97094,100,17.3856,17.62844,0.146901
2018-11-30 23:10:00,83767,420,720,17.1595,211.6686,-14.59691,-9.020392,214.6301,14.93164,-6.091022,4.320297,-31.26077,100,16.10303,16.38708,0.1651997
2018-11-30 23:20:00,83768,420,720,17.90462,210.8559,-15.3739,-9.129058,216.737,13.9611,-5.653655,4.25993,-30.72746,100,15.04221,15.26912,0.1527564
2018-11-30 23:30:00,83769,420,720,16.83712,214.5455,-13.86854,-9.547283,216.1356,13.68744,0.1698148,5.206625,-31.22245,100,14.89762,15.19406,0.1991081
2018-11-30 23:40:00,83770,420,720,14.6088,209.4675,-12.72287,-7.165213,213.8286,12.08083,-4.510423,4.447511,-31.13166,100,12.88401,13.11599,0.1374752
2018-11-30 23:50:00,83771,420,720,14.13441,216.1723,-11.40322,-8.349221,216.3782,11.83135,-4.919385,4.486593,-31.46144,100,12.80038,12.99337,0.1072018
2018-12-01 00:00:00,83772,420,720,13.48807,216.0439,-10.89902,-7.940495,218.4601,6.158507,2.882139,-0.4027364,-13.43009,34.23778,56.05875,12.36871,6.329844
2018-12-01 00:10:00,83773,420,720,13.29156,213.7966,-11.03704,-7.391111,217.2136,10.98964,0.101124,4.097627,-31.36905,100,11.96158,12.07774,0.07871747
2018-12-01 00:20:00,83774,420,720,14.28561,210.728,-12.22355,-7.242826,215.6001,11.41591,0.05670738,4.489879,-31.63124,100,12.30211,12.44188,0.1223439
2018-12-01 00:30:00,83775,420,720,13.43533,213.7283,-11.16099,-7.473193,214.6415,10.90065,-4.548498,5.937239,-32.33992,100,11.80484,11.91803,0.07003868
2018-12-01 00:40:00,83776,420,720,12.1421,218.6161,-9.493361,-7.565963,212.6405,10.59247,0.1732235,4.355152,-32.58846,100,11.41122,11.63658,0.1223246
2018-12-01 00:50:00,83777,420,720,13.84901,212.7329,-11.64934,-7.489173,214.5901,10.23538,-3.972507,4.779766,-31.77319,100,10.97234,11.15582,0.1438808
2018-12-01 01:00:00,83778,420,720,9.888296,224.3931,-7.047023,-6.892934,211.9737,9.091644,-0.114153,4.599513,-32.80771,100,9.805058,9.935723,0.07924131
2018-12-01 01:10:00,83779,420,720,8.102972,220.7445,-6.120385,-5.236292,212.8552,8.090961,-0.05194449,4.391757,-33.02036,100,8.661913,8.812006,0.1162559
2018-12-01 01:20:00,83780,420,720,7.177959,227.6213,-4.809048,-5.324248,210.0449,7.810712,0.03354049,11.13041,-30.81372,100,8.419239,8.755703,0.2067807
2018-12-01 01:30:00,83781,420,720,9.390615,230.632,-5.967087,-7.234299,214.2277,7.523064,2.92608,5.454004,-32.94389,100,8.069566,8.203927,0.10885
2018-12-01 01:40:00,83782,420,720,7.289379,131.286,2.216133,-0.4023929,207.6,6.147126,-2.379795,10.47566,4.361295,37.18053,53.56185,6.803317,3.268785
2018-12-01 01:50:00,83783,420,720,5.963888,157.2614,0.4844555,-0.4866974,199.6478,6.494372,-2.258706,20.22963,7.256111,38.21585,53.62031,6.955732,3.386252
2018-12-01 02:00:00,83784,420,720,3.541811,218.4911,-2.705922,-2.119336,197.2856,5.158913,-0.03861558,4.093654,-34.35997,100,5.614919,5.71053,0.06645664
2018-12-01 02:10:00,83785,420,720,1.64166,280.1771,0.2480271,-1.614465,192.9604,3.977276,0.001479983,4.395467,-34.42699,100,4.486769,4.574672,0.05066251
2018-12-01 02:20:00,83786,420,720,2.019844,298.8109,0.9278224,-1.789362,233.2116,3.776746,2.107049,8.98392,-36.93087,100,4.324264,4.407943,0.06443276
2018-12-01 02:30:00,83787,420,720,4.926628,35.79078,3.632665,3.037246,173.9146,3.91435,-2,95171.59,4.360272,-35.59507,100,4.480469,4.5885
2018-12-01 02:40:00,83788,420,720,8.427011,44.01065,6.014185,5.824644,182.5441,4.166885,-2,0.1186115,3.968787,-36.80282,100,4.675027,4.81051
2018-12-01 02:50:00,83789,420,720,10.86261,59.89756,5.484855,9.370116,34.55598,5.739067,-1,0.8016535,6.656455,-35.79078,100,6.014718,6.140378
2018-12-01 03:00:00,83790,420,720,11.72458,61.57012,5.6554,10.16287,35.7071,5.823312,-1,489492.4,4.28066,-35.78654,100,6.126573,6.271095
2018-12-01 03:10:00,83791,420,720,12.30338,73.73273,3.414032,11.80733,46.75817,6.835495,-2,0.26099,4.910694,-36.23093,100,7.200405,7.391207
2018-12-01 03:20:00,83792,420,720,12.98486,72.74336,3.942294,12.36111,52.69785,7.755958,-2.252843,2.435664,-2.923198,35.35025,54.1963,8.238118,4.090617
2018-12-01 03:30:00,83793,420,720,14.44951,48.14922,9.581209,10.64687,21.58687,6.719373,-2.5,296139,4.504158,-34.11524,100,7.282997,7.490515
2018-12-01 03:40:00,83794,420,720,14.10283,48.66217,9.277635,10.53955,19.77336,6.400562,-2,0.8601565,7.205001,-32.40584,100,7.008778,7.205434
2018-12-01 03:50:00,83795,420,720,12.76564,55.12619,7.307347,10.46637,42.88809,6.317765,-2,272064.4,4.532218,-31.1048,100,6.875648,7.364739
2018-12-01 04:00:00,83796,420,720,18.92165,80.63612,2.635273,18.384,71.13729,8.846423,-3.5,0.4895245,6.244781,-33.30981,100,9.705678,10.43992
2018-12-01 04:10:00,83797,420,720,20.52513,84.96138,1.695719,20.36229,88.77399,10.09359,-3.413976,2.862471,-12.81165,35.11504,55.44289,10.96372,5.637866
2018-12-01 04:20:00,83798,420,720,21.79707,102.7735,-5.188088,20.98329,93.69243,11.61739,4.386348,4.526859,-31.31332,100,12.46468,12.70082,0.1794896
2018-12-01 04:30:00,83799,420,720,21.04812,92.22544,-1.214513,20.32014,88.4668,10.85933,-3.5,0.559593,4.751141,-29.71614,100,11.70449,12.31919
2018-12-01 04:40:00,83800,420,720,14.75941,65.0592,6.285043,13.18382,68.23068,8.340811,-3,0.5285205,6.084077,-28.48846,100,9.108104,9.727977
2018-12-01 04:50:00,83801,420,720,18.89561,81.01866,2.885384,18.56471,79.26904,8.552941,-4,0.2561615,5.461117,-29.82794,100,9.553996,9.882707
2018-12-01 05:00:00,83802,420,720,17.41751,76.14101,4.109914,16.90737,86.09007,9.933226,-4,0.197167,4.551587,-28.05371,100,10.80054,11.26199
2018-12-01 05:10:00,83803,420,720,18.15797,85.33364,1.376541,18.08097,83.54222,9.329132,-4,347401.2,4.010158,-28.66507,100,10.37916,11.0888
2018-12-01 05:20:00,83804,420,720,13.96663,66.30387,5.366423,12.82915,62.7937,8.819612,-3.311982,2.195029,-12.38374,34.59143,54.79084,9.602588,5.086354
2018-12-01 05:30:00,83805,420,720,18.79289,96.0357,-1.897076,18.60706,101.3501,10.66534,4.77505,4.216291,-27.95452,100,11.6787,12.23227,0.3232697
2018-12-01 05:40:00,83806,420,720,15.62349,84.59651,1.433749,15.54567,74.49561,7.870346,0.539438,4.203646,-12.66577,34.79234,54.80651,8.828805,4.076463
2018-12-01 05:50:00,83807,420,720,10.6434,68.58135,4.031773,9.701528,52.46315,6.545368,-2.459858,205283.9,-9.373437,35.53297,53.77774,7.130901,3.431087
2018-12-01 06:00:00,83808,420,720,6.164537,33.50042,4.649226,3.273729,349.8211,3.763051,-2.025957,2314.37,-13.0044,33.83857,52.11652,4.329809,2.265787
2018-12-01 06:10:00,83809,420,720,1.836896,165.605,1.462678,-0.3934699,294.567,3.598374,-0.01683652,8830.222,-12.98691,34.75903,52.11765,4.153659,2.071738
2018-12-01 06:20:00,83810,420,720,3.299363,327.4748,2.755669,-1.754446,245.571,4.005113,1.89166,5.706632,-31.97384,100,4.433383,4.558137,0.0794612
2018-12-01 06:30:00,83811,420,720,3.000351,228.9911,-1.876066,-2.294656,219.5842,5.050079,0.7610095,1.219022,-13.34754,34.86089,52.73425,5.36716,2.660979
2018-12-01 06:40:00,83812,420,720,6.092633,203.2048,-5.601413,-2.395465,219.4694,6.343662,-0.6676019,1.325137,-12.47028,35.77801,53.34721,6.539827,3.21727
2018-12-01 06:50:00,83813,420,720,9.625503,233.0125,-5.86129,-7.142798,215.5586,7.152389,-0.09960597,6.00228,-30.18108,100,7.414325,7.521716,0.06252427
2018-12-01 07:00:00,83814,420,720,17.55962,220.5898,-13.00063,-11.53939,211.7935,4.525295,-0.5551065,14.84681,3.001625,34.99987,54.04964,10.61343,6.81196
2018-12-01 07:10:00,83815,420,720,17.73804,226.8443,-12.04662,-12.85952,210.7334,15.88823,0.197058,14.66198,-34.2077,100,16.85804,17.08442,0.1693634
2018-12-01 07:20:00,83816,420,720,15.3515,214.4414,-12.4083,-8.56831,210.9285,14.28099,-4.288959,4.326452,-34.56322,100,14.91305,15.69497,0.3884265
2018-12-01 07:30:00,83817,420,720,12.55995,230.5058,-7.979565,-9.697344,220.4398,10.24825,-3.45533,4.414391,-34.45482,100,10.81106,11.13276,0.2724719
2018-12-01 07:40:00,83818,420,720,13.06528,232.5423,-7.95029,-10.10178,218.4242,11.41888,0.4906679,4.452288,-33.66922,100,12.15552,12.41012,0.1370981
2018-12-01 07:50:00,83819,420,720,16.13573,227.3497,-10.93556,-11.86269,217.8857,12.64148,0.2603095,4.439919,-33.26024,100,13.60884,13.7697,0.1449523
2018-12-01 08:00:00,83820,420,720,16.38158,219.2718,-12.6864,-10.36356,212.9342,14.11061,5.59807,4.445054,-34.04926,100,15.15947,15.42273,0.1708177
2018-12-01 08:10:00,83821,420,720,17.61992,217.8353,-13.91478,-10.80927,212.7072,10.49679,-3.455821,-1.375422,-15.1747,32.97693,60.30774,20.5116,10.29113
2018-12-01 08:20:00,83822,420,720,14.87331,221.1887,-11.22851,-9.752162,212.3621,17.9641,-1.390587,4.277441,-34.27754,100,19.07631,19.60296,0.3588198
2018-12-01 08:30:00,83823,420,720,19.20984,224.014,-13.84861,-13.30754,216.0115,23.57502,0.4679961,5.177505,-35.5258,100,25.46865,25.86593,0.2128325
2018-12-01 08:40:00,83824,420,720,14.2103,213.5244,-11.91519,-7.706363,218.2916,7.732952,-2.176713,-1.150649,-13.70971,33.86916,57.4102,16.52482,9.2628
2018-12-01 08:50:00,83825,420,720,11.72051,224.6196,-8.329043,-8.18015,222.6178,12.03129,-5.364732,4.164196,-32.06911,100,13.15936,13.58123,0.270085
2018-12-01 09:00:00,83826,420,720,12.63966,218.1186,-9.933652,-7.808397,221.7414,13.1183,-6.348858,4.606424,-31.56742,100,14.55519,14.78926,0.2034801
2018-12-01 09:10:00,83827,420,720,13.77968,216.6949,-10.98992,-8.06774,219.858,13.38533,0.129828,14.98448,-31.35023,100,14.86303,15.07411,0.1358384
2018-12-01 09:20:00,83828,420,720,17.76553,213.0572,-14.79614,-9.545889,212.7538,17.97714,1.0143,4.846565,-33.20947,100,19.67388,20.09195,0.271059
2018-12-01 09:30:00,83829,420,720,14.99034,216.2998,-12.09166,-8.84761,214.3659,16.09853,-6.658408,4.799266,-32.66796,100,17.3939,17.7984,0.3614954
2018-12-01 09:40:00,83830,420,720,14.46158,220.3647,-11.01859,-9.302039,212.6258,13.69661,0.3829899,4.50673,-33.01994,100,14.8844,15.16836,0.1762497
2018-12-01 09:50:00,83831,420,720,15.57497,216.4715,-12.53417,-9.240597,211.9705,9.872236,-3.166067,2.10861,-12.83898,33.49633,59.74641,18.73136,9.050488
2018-12-01 10:00:00,83832,420,720,14.99605,237.7766,-7.942772,-12.27196,215.2033,17.40414,-8.463476,17.50583,-31.65321,100,19.30184,19.702,0.3262024
2018-12-01 10:10:00,83833,420,720,14.55344,220.8407,-10.98808,-9.532076,213.4666,17.24127,7.525306,4.31417,-33.1154,100,18.76912,19.08176,0.1983378
2018-12-01 10:20:00,83834,420,720,12.96599,231.4603,-8.088958,-10.12311,214.9175,7.922877,-2.751338,-0.564352,-11.92654,32.74589,57.91629,15.55532,7.682153
2018-12-01 10:30:00,83835,420,720,12.70564,232.4411,-7.7466,-10.07086,215.6957,14.54125,-6.539503,9.221667,-33.66499,100,15.92187,16.39811,0.2788284
2018-12-01 10:40:00,83836,420,720,13.19012,226.4563,-9.070578,-9.572525,216.7693,14.79745,-6.782052,4.601232,-33.25753,100,16.2499,16.72766,0.2133787
2018-12-01 10:50:00,83837,420,720,13.4586,231.4486,-8.285541,-10.35747,214.9927,15.92625,-7.051492,5.527083,-33.66055,100,17.39212,17.62563,0.1396587
2018-12-01 11:00:00,83838,420,720,14.35338,234.0879,-8.420094,-11.62416,217.8976,16.07776,7.973681,4.308579,-34.36537,100,17.90906,18.20697,0.2254257
2018-12-01 11:10:00,83839,420,720,13.69558,232.6861,-8.387161,-10.79314,213.6921,7.717962,3.520619,-1.064507,-14.60767,32.65141,57.57193,15.98499,8.754273
2018-12-01 11:20:00,83840,420,720,13.29254,246.3976,-5.282103,-12.16483,214.6635,13.1764,0.2635789,4.376236,-35.37468,100,14.51839,14.95578,0.280546
2018-12-01 11:30:00,83841,420,720,13.52012,244.6024,-5.836172,-12.19026,197.7117,9.091919,-4.494706,4.406434,-35.94846,100,10.1448,10.82172,0.5509214
2018-12-01 11:40:00,83842,420,720,10.84298,250.9482,-3.224748,-10.13728,188.0991,5.572724,0,-2.230904,6.049509,-36.61646,100,6.164891,7.456073
2018-12-01 11:50:00,83843,420,720,13.09044,252.4719,-3.943633,-12.46154,206.5057,9.072131,-3.572236,12.71864,-34.29683,100,9.7738,10.49559,0.5925885
2018-12-01 12:00:00,83844,420,720,11.16889,235.8194,-6.266596,-9.225149,212.6225,11.83192,0.4082048,4.325305,-35.34862,100,12.63575,13.37774,0.473491
2018-12-01 12:10:00,83845,420,720,11.18166,245.1931,-4.327332,-9.980505,207.6239,9.970236,-3.781354,23.05476,-31.05117,100,10.65886,11.39177,0.4225926
2018-12-01 12:20:00,83846,420,720,10.27641,243.1889,-4.628069,-9.174749,211.9466,12.05413,-4.469056,5.575133,-34.96281,100,12.84924,13.41036,0.4020912
2018-12-01 12:30:00,83847,420,720,10.66174,236.6114,-5.987703,-8.723111,210.8468,10.86477,-4.235311,5.574973,-32.49461,100,11.65547,12.08617,0.239923
2018-12-01 12:40:00,83848,420,720,11.78314,254.2327,-3.29083,-11.28749,207.1224,10.96333,0.4181821,13.55948,-32.04889,100,11.929,12.32274,0.3430223
2018-12-01 12:50:00,83849,420,720,9.206004,221.1594,-6.939771,-6.048584,213.2673,10.91286,-4.006061,10.017,-32.10128,100,11.62115,12.25937,0.3711084
2018-12-01 13:00:00,83850,420,720,10.40374,236.2077,-5.155407,-8.699917,211.4379,10.5682,-4.146649,8.05475,-35.0769,100,11.35534,11.7303,0.242036
2018-12-01 13:10:00,83851,420,720,8.092944,245.3399,-3.079964,-7.246083,204.3082,7.38577,-3.366142,33.29599,-26.51401,100,8.123244,8.695599,0.2524946
2018-12-01 13:20:00,83852,420,720,9.498557,272.8929,1.081266,-9.256286,207.5976,7.965492,-0.6567835,22.40454,-30.26505,100,8.526652,9.380087,0.5314353
2018-12-01 13:30:00,83853,420,720,5.05287,154.0096,0.590563,0.6288954,184.1888,5.052543,-1.67128,10.82792,-4.425264,36.04207,52.79715,5.62099,4.4809
2018-12-01 13:40:00,83854,420,720,4.001589,41.9292,2.427086,2.803287,209.7565,5.969043,-2.5,0.482129,4.407318,-32.36053,100,6.675419,7.164755
2018-12-01 13:50:00,83855,420,720,7.642039,46.03561,4.668948,5.855634,151.0077,5.673387,-1.5,369960.5,12.13979,-27.63401,100,5.99068,6.378647
2018-12-01 14:00:00,83856,420,720,11.3724,71.78499,3.966684,10.10178,110.2893,5.191056,-1,273792.9,6.375242,-29.15656,100,5.476236,6.403197
2018-12-01 14:10:00,83857,420,720,15.59886,83.50157,1.734574,15.48044,94.61049,7.618695,-2,0.6502439,4.773374,-30.54041,100,8.06522,8.527025
2018-12-01 14:20:00,83858,420,720,19.46368,108.0344,-6.145543,18.12698,123.6844,11.96898,5.352155,4.335145,-30.84305,100,13.09729,14.00876,0.6874031
2018-12-01 14:30:00,83859,420,720,24.09171,126.8324,-14.43911,19.28312,142.6865,17.10056,-7,0.5140805,5.031962,-31.16102,100,18.64377,20.2088
2018-12-01 14:40:00,83860,420,720,21.33609,123.154,-12.19153,16.95848,135.3469,14.24627,7.299289,4.405821,-31.08208,100,15.98569,16.87315,0.6024361
2018-12-01 14:50:00,83861,420,720,24.20291,108.6073,-7.72621,22.88133,138.1658,14.43567,7.256616,4.72627,-26.83096,100,16.1368,17.25826,0.8052639
2018-12-01 15:00:00,83862,420,720,22.8032,107.4786,-6.937547,21.66012,141.8229,15.24437,7.67818,5.372446,-25.51586,100,17.03248,17.78487,0.4152737
2018-12-01 15:10:00,83863,420,720,30.51751,125.8202,-17.95633,24.11064,151.194,19.1898,9.115685,5.156673,-22.68601,100,21.25047,22.19807,0.9446852
2018-12-01 15:20:00,83864,420,720,27.82489,116.4465,-12.63993,24.54092,137.5084,16.51119,-1.234809,2.425333,-8.552107,38.93255,60.10516,18.64546,9.61272
2018-12-01 15:30:00,83865,420,720,26.94203,122.3356,-14.31805,22.73524,147.1262,16.89043,-0.4346113,2.531478,-8.869244,39.7278,59.55562,19.53897,10.90117
2018-12-01 15:40:00,83866,420,720,27.51786,105.2705,-7.78779,24.58952,126.1507,12.65805,-6.5,0.6955595,4.753958,-22.42517,100,14.53788,16.20634
2018-12-01 15:50:00,83867,420,720,26.07743,124.2227,-14.79079,21.20581,143.9165,14.46523,0.8592305,2.669794,-9.166329,38.42211,59.98938,17.89371,8.758455
2018-12-01 16:00:00,83868,420,720,23.3328,105.4335,-7.002198,21.14935,123.2234,11.67052,2.120512,50860.33,-8.188137,38.19358,58.92482,14.47756,6.825574
2018-12-01 16:10:00,83869,420,720,33.40119,125.7068,-19.62464,26.76643,153.6311,16.62377,4.413689,3.072603,-8.667257,39.31553,61.22142,20.27107,9.105181
2018-12-01 16:20:00,83870,420,720,31.72515,128.2827,-19.58884,24.94359,155.6282,18.45479,0.64256,2.668844,-8.543595,38.98461,60.69767,21.46214,11.04894
2018-12-01 16:30:00,83871,420,720,33.16435,105.0438,-8.175992,31.60809,119.0014,8.854283,4.585172,-1.25879,-8.361317,36.14668,59.31385,16.22071,7.32573
2018-12-01 16:40:00,83872,420,720,26.62752,116.6717,-12.01929,23.7262,130.369,7.4334,4.944585,-1.845636,-9.256955,37.71858,58.16132,15.65968,7.840151
2018-12-01 16:50:00,83873,420,720,31.38129,121.2712,-16.79869,26.17867,137.2052,16.16124,-0.8193631,2.209686,-9.82398,38.68255,57.46643,18.25328,11.07378
2018-12-01 17:00:00,83874,420,720,27.2333,100.146,-5.085538,25.96468,120.7385,12.04633,-6.24458,2.076051,-9.383551,38.77398,55.76026,14.92615,8.742141
2018-12-01 17:10:00,83875,420,720,27.68414,119.1752,-13.23313,23.38214,136.3219,13.51559,-8.024011,2.508821,-9.86645,38.04603,59.44096,16.38713,7.460218
2018-12-01 17:20:00,83876,420,720,26.41952,114.1563,-10.84814,20.89033,118.0778,13.8591,2.657524,481347.2,-10.08078,36.26738,59.80956,15.7297,6.675354
2018-12-01 17:30:00,83877,420,720,26.30008,112.3676,-10.00258,24.32338,140.3569,16.01412,-7.323289,2.45587,-9.869315,37.95571,58.69828,18.09426,9.856917
2018-12-01 17:40:00,83878,420,720,23.68814,116.6704,-10.64772,21.05003,139.059,13.57138,8.216015,4.23909,-24.92747,100,15.86047,16.42458,0.3757007
2018-12-01 17:50:00,83879,420,720,19.34048,95.29415,-1.913036,19.14868,125.5409,10.13428,0.2409046,2.1645,-10.13429,37.09391,55.99113,12.38693,6.842706
2018-12-01 18:00:00,83880,420,720,18.36087,98.39538,-2.525405,18.13642,117.5233,8.450466,-0.0422039,2.729928,-11.04852,37.2339,54.56648,11.46563,6.594861
2018-12-01 18:10:00,83881,420,720,17.11162,102.6846,-3.961391,16.29292,129.9316,11.4712,-6.533604,4.563641,-26.63225,100,13.18112,13.7871,0.3959804
2018-12-01 18:20:00,83882,420,720,6.952271,80.07406,1.388142,6.769767,69.84841,4.9345,-2.5,0.3290175,5.739604,-30.45349,100,5.68683,5.786192
2018-12-01 18:30:00,83883,420,720,9.594884,72.44427,1.918066,9.061064,99.90198,7.523534,-2.5,0.417144,10.67995,-23.92462,100,8.073271,8.396548
